Segment_Combination,gender,device_type,ad_position,browsing_history,time_of_day,Impressions,Clicks,Conversions,Spend,Revenue,CTR_Percent,CVR_Percent,ROAS,CPA,LTV,Profit,ROI_Percent
Mobile | News | Top | Unknown | Female,Female,Mobile,Top,News,Unknown,1,1,1,2.0,40,100.0,100.0,20.0,2.0,40.0,38.0,1900.0
Tablet | News | Unknown | Afternoon | Non-Binary,Non-Binary,Tablet,Unknown,News,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Side | Evening | Male,Male,Mobile,Side,Education,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | News | Bottom | Morning | Non-Binary,Non-Binary,Tablet,Bottom,News,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | News | Top | Afternoon | Unknown,Unknown,Tablet,Top,News,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | News | Top | Afternoon | Non-Binary,Non-Binary,Tablet,Top,News,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Top | Unknown | Male,Male,Tablet,Top,Education,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Shopping | Bottom | Afternoon | Male,Male,Desktop,Bottom,Shopping,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Top | Night | Male,Male,Tablet,Top,Education,Night,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Tablet | Education | Top | Evening | Non-Binary,Non-Binary,Tablet,Top,Education,Evening,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Social Media | Unknown | Night | Female,Female,Desktop,Unknown,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Unknown | Evening | Female,Female,Desktop,Unknown,Social Media,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Unknown | Morning | Female,Female,Desktop,Unknown,Social Media,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Bottom | Afternoon | Unknown,Unknown,Desktop,Bottom,Social Media,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Social Media | Bottom | Afternoon | Male,Male,Desktop,Bottom,Social Media,Afternoon,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Social Media | Bottom | Unknown | Male,Male,Desktop,Bottom,Social Media,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Bottom | Unknown | Non-Binary,Non-Binary,Desktop,Bottom,Social Media,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Side | Afternoon | Female,Female,Tablet,Side,Education,Afternoon,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Mobile | Social Media | Top | Afternoon | Male,Male,Mobile,Top,Social Media,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Social Media | Side | Unknown | Female,Female,Desktop,Side,Social Media,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Unknown | Side | Night | Non-Binary,Non-Binary,Tablet,Side,Unknown,Night,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Entertainment | Bottom | Evening | Non-Binary,Non-Binary,Desktop,Bottom,Entertainment,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Social Media | Top | Evening | Female,Female,Mobile,Top,Social Media,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Side | Night | Unknown,Unknown,Tablet,Side,Education,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Education | Side | Night | Male,Male,Tablet,Side,Education,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Side | Night | Non-Binary,Non-Binary,Tablet,Side,Education,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Side | Evening | Non-Binary,Non-Binary,Tablet,Side,Education,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Side | Evening | Female,Female,Tablet,Side,Education,Evening,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Mobile | Social Media | Top | Morning | Non-Binary,Non-Binary,Mobile,Top,Social Media,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Side | Night | Female,Female,Desktop,Side,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Unknown | Social Media | Bottom | Afternoon | Male,Male,Unknown,Bottom,Social Media,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Side | Morning | Non-Binary,Non-Binary,Desktop,Side,Social Media,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Unknown | Afternoon | Unknown,Unknown,Desktop,Unknown,Social Media,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Unknown | Social Media | Bottom | Unknown | Male,Male,Unknown,Bottom,Social Media,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Unknown | News | Side | Afternoon | Non-Binary,Non-Binary,Unknown,Side,News,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Unknown | News | Side | Night | Non-Binary,Non-Binary,Unknown,Side,News,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Education | Bottom | Unknown | Female,Female,Tablet,Bottom,Education,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Entertainment | Bottom | Afternoon | Male,Male,Mobile,Bottom,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Education | Bottom | Evening | Non-Binary,Non-Binary,Tablet,Bottom,Education,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | News | Bottom | Night | Male,Male,Tablet,Bottom,News,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | News | Bottom | Evening | Female,Female,Tablet,Bottom,News,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Entertainment | Unknown | Night | Female,Female,Desktop,Unknown,Entertainment,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Top | Night | Female,Female,Desktop,Top,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Top | Evening | Unknown,Unknown,Desktop,Top,Social Media,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Top | Evening | Non-Binary,Non-Binary,Desktop,Top,Social Media,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Social Media | Top | Morning | Unknown,Unknown,Desktop,Top,Social Media,Morning,4,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,-8.0,-100.0
Desktop | Social Media | Top | Morning | Male,Male,Desktop,Top,Social Media,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Social Media | Top | Morning | Non-Binary,Non-Binary,Desktop,Top,Social Media,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Top | Morning | Female,Female,Desktop,Top,Social Media,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Unknown | News | Side | Morning | Male,Male,Unknown,Side,News,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Afternoon | Female,Female,Mobile,Side,Social Media,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Social Media | Top | Unknown | Female,Female,Desktop,Top,Social Media,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Side | Morning | Non-Binary,Non-Binary,Mobile,Side,Education,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Side | Morning | Female,Female,Mobile,Side,Education,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Unknown | Afternoon | Male,Male,Mobile,Unknown,Education,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Unknown | Night | Male,Male,Mobile,Unknown,Education,Night,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Mobile | Shopping | Bottom | Evening | Unknown,Unknown,Mobile,Bottom,Shopping,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Shopping | Bottom | Evening | Male,Male,Mobile,Bottom,Shopping,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Shopping | Bottom | Evening | Non-Binary,Non-Binary,Mobile,Bottom,Shopping,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Shopping | Bottom | Evening | Female,Female,Mobile,Bottom,Shopping,Evening,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Mobile | Shopping | Bottom | Morning | Unknown,Unknown,Mobile,Bottom,Shopping,Morning,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Shopping | Bottom | Morning | Male,Male,Mobile,Bottom,Shopping,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Top | Morning | Male,Male,Mobile,Top,Education,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Top | Morning | Non-Binary,Non-Binary,Mobile,Top,Education,Morning,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Education | Side | Afternoon | Unknown,Unknown,Mobile,Side,Education,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Side | Afternoon | Male,Male,Mobile,Side,Education,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Education | Bottom | Afternoon | Female,Female,Tablet,Bottom,Education,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Bottom | Evening | Non-Binary,Non-Binary,Desktop,Bottom,Education,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Entertainment | Unknown | Morning | Female,Female,Desktop,Unknown,Entertainment,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Top | Afternoon | Unknown,Unknown,Tablet,Top,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Top | Afternoon | Male,Male,Tablet,Top,Entertainment,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Top | Evening | Non-Binary,Non-Binary,Tablet,Top,Entertainment,Evening,5,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,-10.0,-100.0
Desktop | Entertainment | Side | Unknown | Female,Female,Desktop,Side,Entertainment,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Entertainment | Side | Night | Unknown,Unknown,Desktop,Side,Entertainment,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Entertainment | Side | Night | Male,Male,Desktop,Side,Entertainment,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Entertainment | Side | Evening | Unknown,Unknown,Desktop,Side,Entertainment,Evening,5,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,-10.0,-100.0
Desktop | Entertainment | Side | Evening | Female,Female,Desktop,Side,Entertainment,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Entertainment | Side | Morning | Female,Female,Desktop,Side,Entertainment,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Unknown | Male,Male,Mobile,Side,Social Media,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Night | Unknown,Unknown,Mobile,Side,Social Media,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Top | Morning | Female,Female,Tablet,Top,Entertainment,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Social Media | Top | Afternoon | Unknown,Unknown,Desktop,Top,Social Media,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Social Media | Top | Unknown | Unknown,Unknown,Desktop,Top,Social Media,Unknown,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Education | Unknown | Evening | Female,Female,Desktop,Unknown,Education,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Unknown | Morning | Non-Binary,Non-Binary,Desktop,Unknown,Education,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Tablet | Entertainment | Side | Afternoon | Male,Male,Tablet,Side,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Side | Afternoon | Non-Binary,Non-Binary,Tablet,Side,Entertainment,Afternoon,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Tablet | Entertainment | Side | Afternoon | Female,Female,Tablet,Side,Entertainment,Afternoon,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Tablet | Entertainment | Side | Unknown | Male,Male,Tablet,Side,Entertainment,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Side | Night | Unknown,Unknown,Tablet,Side,Entertainment,Night,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Tablet | Entertainment | Side | Morning | Non-Binary,Non-Binary,Tablet,Side,Entertainment,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Entertainment | Top | Night | Unknown,Unknown,Desktop,Top,Entertainment,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Entertainment | Top | Night | Female,Female,Desktop,Top,Entertainment,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Entertainment | Top | Morning | Unknown,Unknown,Desktop,Top,Entertainment,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Entertainment | Top | Morning | Male,Male,Desktop,Top,Entertainment,Morning,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Entertainment | Top | Morning | Non-Binary,Non-Binary,Desktop,Top,Entertainment,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Entertainment | Side | Afternoon | Female,Female,Desktop,Side,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Night | Male,Male,Mobile,Side,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Entertainment | Side | Unknown | Non-Binary,Non-Binary,Desktop,Side,Entertainment,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Bottom | Evening | Non-Binary,Non-Binary,Tablet,Bottom,Entertainment,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Bottom | Morning | Male,Male,Tablet,Bottom,Entertainment,Morning,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Bottom | Morning | Female,Female,Tablet,Bottom,Entertainment,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Social Media | Top | Afternoon | Male,Male,Tablet,Top,Social Media,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Bottom | Evening | Female,Female,Desktop,Bottom,Education,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Bottom | Morning | Non-Binary,Non-Binary,Desktop,Bottom,Education,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Bottom | Morning | Female,Female,Desktop,Bottom,Education,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Entertainment | Top | Afternoon | Unknown,Unknown,Desktop,Top,Entertainment,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Entertainment | Top | Afternoon | Female,Female,Desktop,Top,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Night | Non-Binary,Non-Binary,Mobile,Side,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Evening | Male,Male,Mobile,Side,Social Media,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Unknown | Afternoon | Non-Binary,Non-Binary,Tablet,Unknown,Entertainment,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Unknown | Unknown | Non-Binary,Non-Binary,Tablet,Unknown,Entertainment,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Unknown | Unknown | Female,Female,Tablet,Unknown,Entertainment,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Unknown | Night | Female,Female,Tablet,Unknown,Entertainment,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Unknown | Social Media | Side | Morning | Non-Binary,Non-Binary,Unknown,Side,Social Media,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Social Media | Top | Evening | Male,Male,Tablet,Top,Social Media,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Side | Night | Non-Binary,Non-Binary,Desktop,Side,Education,Night,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Education | Side | Evening | Male,Male,Desktop,Side,Education,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Side | Evening | Non-Binary,Non-Binary,Desktop,Side,Education,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Side | Morning | Male,Male,Desktop,Side,Education,Morning,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Unknown | Afternoon | Male,Male,Desktop,Unknown,Education,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Social Media | Top | Morning | Female,Female,Tablet,Top,Social Media,Morning,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Unknown | Social Media | Side | Morning | Female,Female,Unknown,Side,Social Media,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Bottom | Afternoon | Male,Male,Desktop,Bottom,Education,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Bottom | Afternoon | Female,Female,Desktop,Bottom,Education,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Bottom | Unknown | Non-Binary,Non-Binary,Desktop,Bottom,Education,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Bottom | Afternoon | Male,Male,Tablet,Bottom,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Bottom | Afternoon | Non-Binary,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Entertainment | Bottom | Night | Female,Female,Tablet,Bottom,Entertainment,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Bottom | Evening | Unknown,Unknown,Tablet,Bottom,Entertainment,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Entertainment | Bottom | Evening | Male,Male,Tablet,Bottom,Entertainment,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Social Media | Top | Unknown | Female,Female,Tablet,Top,Social Media,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Education | Side | Afternoon | Non-Binary,Non-Binary,Mobile,Side,Education,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Side | Unknown | Female,Female,Mobile,Side,Education,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Unknown | Social Media | Unknown | Evening | Female,Female,Unknown,Unknown,Social Media,Evening,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Mobile | Education | Side | Night | Male,Male,Mobile,Side,Education,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Education | Side | Night | Female,Female,Mobile,Side,Education,Night,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Unknown | News | Top | Afternoon | Non-Binary,Non-Binary,Unknown,Top,News,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Unknown | Top | Night | Non-Binary,Non-Binary,Mobile,Top,Unknown,Night,6,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,-12.0,-100.0
Unknown | News | Top | Unknown | Female,Female,Unknown,Top,News,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Unknown | News | Top | Night | Non-Binary,Non-Binary,Unknown,Top,News,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Unknown | Social Media | Bottom | Night | Female,Female,Unknown,Bottom,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Afternoon | Male,Male,Mobile,Side,Social Media,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Social Media | Side | Afternoon | Non-Binary,Non-Binary,Mobile,Side,Social Media,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Entertainment | Bottom | Unknown | Male,Male,Mobile,Bottom,Entertainment,Unknown,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Social Media | Top | Night | Female,Female,Tablet,Top,Social Media,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Mobile | Entertainment | Bottom | Night | Unknown,Unknown,Mobile,Bottom,Entertainment,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Social Media | Side | Afternoon | Female,Female,Tablet,Side,Social Media,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Social Media | Side | Unknown | Female,Female,Tablet,Side,Social Media,Unknown,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Tablet | Social Media | Side | Night | Unknown,Unknown,Tablet,Side,Social Media,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Tablet | Social Media | Side | Night | Female,Female,Tablet,Side,Social Media,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Mobile | Entertainment | Bottom | Night | Male,Male,Mobile,Bottom,Entertainment,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Top | Night | Unknown,Unknown,Desktop,Top,Education,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Top | Night | Male,Male,Desktop,Top,Education,Night,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Top | Night | Female,Female,Desktop,Top,Education,Night,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Top | Evening | Unknown,Unknown,Desktop,Top,Education,Evening,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Top | Evening | Male,Male,Desktop,Top,Education,Evening,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Top | Evening | Female,Female,Desktop,Top,Education,Evening,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
Desktop | Education | Top | Morning | Female,Female,Desktop,Top,Education,Morning,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Side | Afternoon | Unknown,Unknown,Desktop,Side,Education,Afternoon,2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,-100.0
Desktop | Education | Side | Afternoon | Male,Male,Desktop,Side,Education,Afternoon,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,-2.0,-100.0
Desktop | Education | Side | Afternoon | Non-Binary,Non-Binary,Desktop,Side,Education,Afternoon,3,0,0,6.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,-100.0
